_id,place_id,mon_start,mon_end,mon_name,mon_description,tue_start,tue_end,tue_name,tue_description,wed_start,wed_end,wed_name,wed_description,thu_start,thu_end,thu_name,thu_description,fri_start,fri_end,fri_name,fri_description,sat_start,sat_end,sat_name,sat_description,sun_start,sun_end,sun_name,sun_description
3415,352,10:00,17:00,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3416,352,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
3417,352,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3418,352,10:00,16:30,,,,,,,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3419,354,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3420,354,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3421,354,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3422,355,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3423,355,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3424,355,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3425,357,,,,,,,,,,,,,,,,,,,,,07:00,19:00,,,07:00,19:00,,
3426,357,11:00,15:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,,,,
3427,357,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,
3428,357,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,,,,,,,,
3429,357,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,07:00,19:00,,,,,,,07:00,19:00,,,07:00,19:00,,
3430,357,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
3431,357,11:00,15:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
3432,357,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3433,357,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3434,357,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
3435,357,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,10:00,17:00,,,10:00,17:00,,
3436,357,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3437,357,,,,,,,,,,,,,,,,,,,,,09:30,19:00,,,09:30,19:00,,
3438,357,11:00,15:15,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,,,,
3439,357,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,
3440,357,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,,,,,,,,
3441,357,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,09:30,19:00,,,,,,,09:30,19:00,,,09:30,19:00,,
3442,357,11:00,15:00,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
3443,357,11:00,15:00,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
3444,357,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
3445,356,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3446,356,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3447,356,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3448,358,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3449,358,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3450,358,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3451,358,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
3452,358,,,,,,,,,,,,,,,,,,,,,10:30,17:00,,,10:30,17:00,,
3453,358,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
3454,358,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
3455,358,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3456,358,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
3457,358,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
3458,359,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day 
3459,359,,,,,,,,,,,,,,,,,,,,Open all day ,,,,Open all day ,,,,Open all day 
3460,359,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,Open all day ,,,,,,,,
3461,359,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3462,359,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
3463,359,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
3464,359,,,,,,,,,,,,,,,,,,,,,09:30,17:00,,,09:30,17:00,,
3465,360,,,,,,,,,,,,,,,,,,,,,,,,,12:30,16:30,,
3466,360,12:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,360,,,,,,,,,,,,,,,,,,,,,,,,,12:00,17:00,,
3468,360,12:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,360,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3470,360,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3471,360,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3472,361,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3473,361,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3474,361,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3475,363,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
3476,363,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
3477,363,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
3478,363,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
3479,363,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
3480,363,11:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,363,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,,,,
3482,363,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
3483,363,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
3484,363,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3485,363,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3486,363,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3487,363,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
3488,363,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3489,363,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3490,363,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3491,363,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3492,363,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,
3493,363,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
3494,363,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,
3495,363,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3496,363,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,10:00,17:00,,,10:00,17:00,,
3497,363,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,
3498,363,10:00,17:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3499,364,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,,,,,,,,,12:30 Last entry 3.30pm
3500,364,,,,,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,,,,,,,,,12:30 Last entry 3.30pm
3501,364,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,,,,,12:30 Last entry 3.30pm
3502,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30 Last entry 3.30pm
3503,364,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm,,,,,,,,,,,,
3504,364,,,,12:30 Last entry 3.30pm,,,,,,,,,,,,,,,,,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm
3505,364,,,,,,,,,,,,,,,,,,,,,,,,12:30 Last entry 3.30pm,,,,12:30 Last entry 3.30pm
3506,364,11:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,364,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,,,,,,,,,11:00,16:30,,
3508,364,11:30,16:30,,,11:30,16:30,,,11:30,16:30,,,11:30,16:30,,,,,,,,,,,11:30,16:30,,
3509,364,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,,,,,,,,,11:00,16:30,,
3510,364,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,,,,,11:00,16:30,,
3511,364,11:30,16:30,,,11:30,16:30,,,11:30,16:30,,,11:30,16:30,,,,,,,,,,,11:00,16:30,,
3512,364,,,,,,,,,,,,,,,,,,,,,,,,,11:30,16:30,,
3513,364,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,,,,,,,,,11:30,16:30,,
3514,364,11:00,16:30,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
3515,364,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,,,,,,,,,10:30,16:30,,
3516,364,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
3517,364,,,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,,,,,,,,,10:30,16:30,,
3518,364,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,,,,,10:30,16:30,,
3519,364,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,,,,,,,,,10:30,16:30,,
3520,364,,,,,,,,,,,,,,,,,,,,,,,,,11:00,16:30,,
3521,364,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,,,,,,,,,11:00,16:30,,
3522,364,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,,,,,,10:30,16:00,,
3523,364,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,,11:00,16:00,,
3524,364,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,,,,,,10:30,16:00,,
3525,364,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,,10:30,16:00,,
3526,364,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,,10:30,16:00,,
3527,364,,,,,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,
3528,364,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,,,,,,11:00,16:30,,
3529,364,,,,,,,,,,,,,,,,,,,,,08:00,20:00,,,08:00,20:00,,
3530,364,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,,,,
3531,364,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,
3532,364,,,,,,,,,,,,,,,,,,,,,08:30,15:30,,,08:30,15:30,,
3533,364,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,09:30,15:30,,,,,,
3534,364,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,09:30,15:30,,,09:30,15:30,,
3535,364,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,08:30,15:30,,,08:30,15:30,,
3536,364,,,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,10:00,14:30,,,09:30,15:30,,,09:30,15:30,,
3537,364,10:00,14:30,,,10:00,14:00,,,10:00,14:30,,,08:30,15:30,,,08:30,15:30,,,08:30,15:30,,,08:30,15:30,,
3538,364,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,08:00,20:00,,,,,,,08:00,20:00,,
3539,365,,,,,,,,,14:00,17:00,,,14:00,17:00,,,,,,,,,,,14:00,17:00,,
3540,365,14:00,17:00,,,,,,,14:00,17:00,,,14:00,17:00,,,,,,,,,,,14:00,17:00,,
3541,365,,,,,,,,,,,,,,,,,,,,,,,,,14:00,17:00,,
3542,365,,,,,,,,,14:00,17:00,,,14:00,17:00,,,,,,,,,,,,,,
3543,369,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3544,369,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3545,369,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3546,368,,,,,,,,,,,,,,,,,,,,,10:30,16:30,,,10:00,16:30,,
3547,368,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,16:00,,,,,,
3548,368,11:00,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,368,11:00,15:45,,,,,,,,,,,11:00,15:45,,,11:00,15:45,,,11:00,15:45,,,11:00,15:45,,
3550,368,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
3551,368,10:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,368,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,16:00,,,,,,
3553,368,11:00,15:45,,,,,,,,,,,,,,,11:00,15:45,,,11:00,15:45,,,11:00,15:45,,
3554,368,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
3555,368,,,,,,,,,,,,,,,,,,,,,11:00,15:45,,,11:00,15:45,,
3556,368,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
3557,368,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
3558,368,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
3559,368,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
3560,368,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,,,,,
3561,368,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3562,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:30,,,10:00,16:00,,,10:00,16:00,,
3563,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3564,368,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,,,,,
3565,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:30,,,10:00,17:00,,,10:00,17:00,,
3566,368,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3567,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3568,368,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
3569,368,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
3570,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
3571,368,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3572,368,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,
3573,368,,,,,,,,,,,,,,,,,,,,,11:00,16:30,,,11:00,16:30,,
3574,368,,,,,,,,,,,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,,,,
3575,368,11:00,16:30,,,,,,,,,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,
3576,368,11:00,16:30,,,,,,,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
3577,368,11:00,15:30,,,,,,,,,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,
3578,368,11:00,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,368,11:00,15:30,,,,,,,,,,,11:00,15:30,,,11:00,15:30,,,11:00,14:30,,,,,,
3580,368,,,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
3581,368,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
3582,368,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
3583,368,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
3584,370,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
3585,370,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
3586,370,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3587,370,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3588,370,13:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3589,370,10:00,16:00,,,10:00,16:00,,,10:00,14:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
3590,370,10:00,16:00,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
3591,370,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
3592,370,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3593,370,,,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
3594,370,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
3595,370,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
3596,370,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
3597,370,10:30,16:00,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
3598,370,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
3599,370,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3600,370,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3601,370,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3602,370,13:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
3603,370,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
3604,370,11:00,16:00,,,11:00,16:00,,,11:00,14:00,,,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,
3605,371,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,,,,
3606,371,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,
3607,371,,,,,,,,,,,,,,,,,,,,,10:30,13:00,,,10:30,13:00,,
3608,371,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,,10:30,13:30,,
3609,371,,,,,,,,,,,,,,,,,,,,,10:30,14:30,,,10:30,14:30,,
3610,371,,,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,,10:30,14:30,,
3611,371,,,,,,,,,,,,,10:00,13:00,,,10:30,13:30,,,10:30,13:00,,,10:30,13:00,,
3612,371,,,,,,,,,,,,,,,,,,,,,10:30,13:30,,,10:30,13:30,,
3613,371,10:30,13:30,,,,,,,,,,,,,,,,,,,10:30,13:00,,,10:30,13:00,,
3614,371,,,,,,,,,,,,,,,,,10:30,13:30,,,10:30,13:00,,,10:30,13:00,,
3615,371,,,,,,,,,,,,,,,,,,,,,09:00,16:00,,,09:00,16:00,,
3616,371,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,,,,
3617,371,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
3618,371,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
3619,371,09:00,17:00,,,09:00,17:00,,,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
3620,371,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,17:00,,,09:00,17:00,,
3621,371,09:00,17:00,,,09:00,17:00,,,,,,,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
3622,371,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
3623,371,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,,,,
3624,371,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,,09:30,15:30,,
3625,371,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3626,371,10:00,16:30,,,10:00,16:30,,,,,,,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3627,371,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3628,371,10:00,16:30,,,10:00,16:30,,,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
3629,371,,,,,,,,,,,,,,,,,,,,,10:00,16:30,,,10:00,16:30,,
3630,371,,,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
3631,371,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
